Diện tích đất:,Hướng cửa chính:,Giấy tờ pháp lý:,Đặc điểm nhà/đất:,Loại hình đất:,Chiều ngang:,Chiều dài:,Số phòng ngủ:,Số phòng vệ sinh:,Loại hình nhà ở:,Tình trạng nội thất:,Diện tích sử dụng:,Tình trạng bất động sản:,Diện tích:,Loại hình căn hộ:,Tổng số tầng:,Tầng số:,Hướng ban công:,Đặc điểm căn hộ:,Loại hình văn phòng:,district,city,Phân khu/Lô/Block/Tháp,has_floor_number,Price (trieu VND),log_price
200.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,7.0,30.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,250.0,Đã bàn giao,1000.0,Chung cư,5.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,thành phố bảo lộc,lâm đồng,Không thuộc project/block,1,350.0,5.860786223465865
75.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,15.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,250.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận 7,tp hồ chí minh,Không thuộc project/block,1,1450.0,7.280008252884188
34.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,15.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,250.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận hoàng mai,hà nội,Không thuộc project/block,1,3120.0,8.045908742270779
230.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,10.0,23.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,250.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,890.0,6.792344427470809
80.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,huyện hóc môn,tp hồ chí minh,Không thuộc project/block,1,380.0,5.942799375126701
95.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,19.0,5.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,6900.0,8.839421607620602
99.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.5,18.0,5.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,huyện hóc môn,tp hồ chí minh,Không thuộc project/block,1,160.0,5.081404364984463
35.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.5,18.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận hoàng mai,hà nội,Không thuộc project/block,1,3350.0,8.11701408773731
44.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,11.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,88.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,845.0,6.740519359606223
44.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,1240.0,7.123672785204607
62.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,16.0,4.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Đã bàn giao,1000.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,3570.0,8.18060094759445
62.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,16.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Đã bàn giao,77.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,1450.0,7.280008252884188
21.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,16.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Đã bàn giao,77.0,Chung cư,1.0,18.0,Nam,Căn góc,Mặt bằng kinh doanh,quận đống đa,hà nội,Không thuộc project/block,1,1550.0,7.346655163176539
30.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,7.0,3.5,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,30.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận đống đa,hà nội,Không thuộc project/block,1,5250.0,8.566173813637858
64.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,16.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,290.0,5.673323267171493
75.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,15.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện phú vang,thừa thiên huế,Không thuộc project/block,1,1200.0,7.0909098220799835
34.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,15.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,64.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,1670.0,7.421177528595393
65.0,Đông,Đang chờ sổ,Hẻm xe hơi,Đất nông nghiệp,3.0,18.0,4.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,65.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện châu thành,tiền giang,Không thuộc project/block,1,750.0,6.621405651764134
40.0,Đông,Đang chờ sổ,Hẻm xe hơi,Đất nông nghiệp,3.0,18.0,3.0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,65.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận hoàng mai,hà nội,Không thuộc project/block,1,3900.0,8.268988209506656
100.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,3.33,30.0,3.0,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,100.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thị xã bến cát,bình dương,Không thuộc project/block,1,2100.0,7.650168700845001
44.0,Đông Nam,Đã có sổ,Nở hậu,Đất nông nghiệp,4.0,11.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,88.0,Chưa bàn giao,48.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,980.0,6.8885724595653635
46.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Chưa bàn giao,48.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,1280.0,7.155396301896734
125.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,5.0,25.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Chưa bàn giao,48.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thành phố bảo lộc,lâm đồng,Không thuộc project/block,1,380.0,5.942799375126701
32.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,5.0,25.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,46.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,1629.0,7.396335293800808
100.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,5.0,20.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,150.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thành phố biên hòa,đồng nai,Không thuộc project/block,1,1250.0,7.1316985104669115
56.5,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.79,11.65,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,150.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 8,tp hồ chí minh,Không thuộc project/block,1,4400.0,8.38958706681109
50.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.0,14.0,3.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 10,tp hồ chí minh,Không thuộc project/block,1,14000.0,9.546884034617925
207.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,9.0,23.0,3.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thành phố bến tre,bến tre,Không thuộc project/block,1,3416.0,8.136518252115291
240.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,11.0,22.0,3.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,48.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện đức hòa,long an,Không thuộc project/block,1,1580.0,7.365812837209472
80.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,15.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,160.0,Chưa bàn giao,48.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện đức hòa,long an,Không thuộc project/block,1,680.0,6.523562306149512
